emp_id,age,age_group,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,salary_slab,monthly_rate,num_companies_worked,over_18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
RM743,50,46-55,no,travel_rarely,804.0,research & development,9,3,life sciences,1,1030,1,male,64.0,3,1,laboratory technician,4,married,2380.0,upto 5k,20165.0,4,y,no,18,3,2,80,0,8,5,3,1,0,0,0
RM752,50,46-55,no,non-travel,145.0,sales,1,3,life sciences,1,1040,4,female,95.0,3,2,sales executive,3,married,6347.0,5k-10k,24920.0,0,y,no,12,3,1,80,1,19,3,3,18,7,0,13
RM767,50,46-55,no,travel_rarely,1464.0,research & development,2,4,medical,1,1061,2,male,62.0,3,5,research director,3,married,19237.0,15k+,12853.0,2,y,yes,11,3,4,80,1,29,2,2,8,1,7,7
RM802,50,46-55,yes,travel_frequently,959.0,sales,1,4,other,1,1113,4,male,81.0,3,2,sales executive,3,single,4728.0,upto 5k,17251.0,3,y,yes,14,3,4,80,0,5,4,3,0,0,0,0
RM868,50,46-55,no,travel_frequently,1421.0,research & development,2,3,medical,1,1215,4,female,30.0,3,4,manager,1,married,17856.0,15k+,9490.0,2,y,no,22,4,3,80,1,32,3,3,2,2,2,2
RM946,50,46-55,no,travel_rarely,1322.0,research & development,28,3,life sciences,1,1317,4,female,43.0,3,4,research director,1,married,16880.0,15k+,22422.0,4,y,yes,11,3,2,80,0,25,2,3,3,2,1,2
RM1087,50,46-55,no,travel_frequently,333.0,research & development,22,5,medical,1,1539,3,male,88.0,1,4,research director,4,single,14411.0,10k-15k,24450.0,1,y,yes,13,3,4,80,0,32,2,3,32,6,13,9
RM1127,50,46-55,no,travel_rarely,264.0,sales,9,3,marketing,1,1591,3,male,59.0,3,5,manager,3,married,19331.0,15k+,19519.0,4,y,yes,16,3,3,80,1,27,2,3,1,0,0,0
RM1139,50,46-55,no,travel_frequently,1234.0,research & development,20,5,medical,1,1606,2,male,41.0,3,4,healthcare representative,3,married,11245.0,10k-15k,20689.0,2,y,yes,15,3,3,80,1,32,3,3,30,8,12,13
RM1178,50,46-55,no,travel_rarely,813.0,research & development,17,5,life sciences,1,1656,4,female,50.0,2,3,research director,1,divorced,13269.0,10k-15k,21981.0,5,y,no,15,3,3,80,3,19,3,3,14,11,1,11
RM1453,50,46-55,yes,travel_frequently,878.0,sales,1,4,life sciences,1,2044,2,male,94.0,3,2,sales executive,3,divorced,6728.0,5k-10k,14255.0,7,y,no,12,3,4,80,2,12,3,3,6,3,0,1
RM1462,50,46-55,yes,travel_rarely,410.0,sales,28,3,marketing,1,2055,4,male,39.0,2,3,sales executive,1,divorced,10854.0,10k-15k,16586.0,4,y,yes,13,3,2,80,1,20,3,3,3,2,2,0
RM088,51,46-55,no,travel_rarely,432.0,research & development,9,4,life sciences,1,116,4,male,96.0,3,1,laboratory technician,4,married,2075.0,upto 5k,18725.0,3,y,no,23,4,2,80,2,10,4,3,4,2,0,3
RM092,51,46-55,no,travel_rarely,632.0,sales,21,4,marketing,1,120,3,male,71.0,3,2,sales executive,4,single,5441.0,5k-10k,8423.0,0,y,yes,22,4,4,80,0,11,2,1,10,7,1,0
RM111,51,46-55,no,travel_frequently,1456.0,research & development,1,4,medical,1,145,1,female,30.0,2,3,healthcare representative,1,single,7484.0,5k-10k,25796.0,3,y,no,20,4,3,80,0,23,1,2,13,12,12,8
RM124,51,46-55,no,travel_rarely,684.0,research & development,6,3,life sciences,1,162,1,male,51.0,3,5,research director,3,single,19537.0,15k+,6462.0,7,y,no,13,3,3,80,0,23,5,3,20,18,15,15
RM137,51,46-55,yes,travel_frequently,1150.0,research & development,8,4,life sciences,1,179,1,male,53.0,1,3,manufacturing director,4,single,10650.0,10k-15k,25150.0,2,y,no,15,3,4,80,0,18,2,3,4,2,0,3
RM157,51,46-55,no,travel_rarely,1169.0,research & development,7,4,medical,1,211,2,male,34.0,2,2,manufacturing director,3,married,6132.0,5k-10k,13983.0,2,y,no,17,3,3,80,0,10,2,3,1,0,0,0
RM190,51,46-55,no,travel_rarely,313.0,research & development,3,3,medical,1,258,4,female,98.0,3,4,healthcare representative,2,single,13734.0,10k-15k,7192.0,3,y,no,18,3,3,80,0,21,6,3,7,7,1,0
RM214,51,46-55,no,travel_rarely,1469.0,research & development,8,4,life sciences,1,296,2,male,81.0,2,3,research director,2,married,12490.0,10k-15k,15736.0,5,y,no,16,3,4,80,2,16,5,1,10,9,4,7
RM300,51,46-55,no,travel_rarely,1302.0,research & development,2,3,medical,1,408,4,male,84.0,1,2,manufacturing director,2,divorced,5482.0,5k-10k,16321.0,5,y,no,18,3,4,80,1,13,3,3,4,1,1,2
RM377,51,46-55,no,travel_rarely,1178.0,sales,14,2,life sciences,1,500,3,female,87.0,3,2,sales executive,4,married,4936.0,upto 5k,14862.0,4,y,no,11,3,3,80,1,18,2,2,7,7,0,7
RM617,51,46-55,no,travel_rarely,1318.0,sales,26,4,marketing,1,851,1,female,66.0,3,4,manager,3,married,16307.0,15k+,5594.0,2,y,no,14,3,3,80,1,29,2,2,20,6,4,17
RM780,51,46-55,yes,travel_rarely,1323.0,research & development,4,4,life sciences,1,1081,1,male,34.0,3,1,research scientist,3,married,2461.0,upto 5k,10332.0,9,y,yes,12,3,3,80,3,18,2,4,10,0,2,7
RM919,51,46-55,no,travel_frequently,237.0,sales,9,3,life sciences,1,1282,4,male,83.0,3,5,manager,2,divorced,19847.0,15k+,19196.0,4,y,yes,24,4,1,80,1,31,5,2,29,10,11,10
RM931,51,46-55,no,travel_frequently,968.0,research & development,6,2,medical,1,1297,2,female,40.0,2,1,laboratory technician,3,single,2838.0,upto 5k,4257.0,0,y,no,14,3,2,80,0,8,6,2,7,0,7,7
RM963,51,46-55,no,travel_rarely,770.0,human resources,5,3,life sciences,1,1352,3,male,84.0,3,4,manager,2,divorced,14026.0,10k-15k,17588.0,1,y,yes,11,3,2,80,1,33,2,3,33,9,0,10
RM972,51,46-55,no,travel_rarely,1405.0,research & development,11,2,technical degree,1,1367,4,female,82.0,2,4,manufacturing director,2,single,13142.0,10k-15k,24439.0,3,y,no,16,3,2,80,0,29,1,2,5,2,0,3
RM988,51,46-55,no,travel_frequently,541.0,sales,2,3,marketing,1,1391,2,male,52.0,3,3,sales executive,2,married,10596.0,10k-15k,15395.0,2,y,no,11,3,2,80,0,14,5,3,4,2,3,2
RM1276,51,46-55,no,travel_rarely,942.0,research & development,3,3,technical degree,1,1786,1,female,53.0,3,3,manager,3,married,13116.0,10k-15k,22984.0,2,y,no,11,3,4,80,0,15,2,3,2,2,2,2
RM191,52,46-55,no,travel_rarely,699.0,research & development,1,4,life sciences,1,259,3,male,65.0,2,5,manager,3,married,19999.0,15k+,5678.0,0,y,no,14,3,1,80,1,34,5,3,33,18,11,9
RM231,52,46-55,no,travel_rarely,1323.0,research & development,2,3,life sciences,1,316,3,female,89.0,2,1,laboratory technician,4,single,3212.0,upto 5k,3300.0,7,y,no,15,3,2,80,0,6,3,2,2,2,2,2
RM238,52,46-55,no,non-travel,771.0,sales,2,4,life sciences,1,329,1,male,79.0,2,5,manager,3,single,19068.0,15k+,21030.0,1,y,yes,18,3,4,80,0,33,2,4,33,7,15,12
RM318,52,46-55,yes,travel_rarely,723.0,research & development,8,4,medical,1,433,3,male,85.0,2,2,research scientist,2,married,4941.0,upto 5k,17747.0,2,y,no,15,3,1,80,0,11,3,2,8,2,7,7
RM409,52,46-55,no,travel_rarely,1490.0,research & development,4,2,life sciences,1,546,4,female,30.0,3,4,manager,4,married,16555.0,15k+,10310.0,2,y,no,13,3,4,80,0,31,2,1,5,2,1,4
RM469,52,46-55,no,travel_rarely,956.0,research & development,6,2,technical degree,1,630,4,male,78.0,3,2,research scientist,1,divorced,5577.0,5k-10k,22087.0,3,y,yes,12,3,2,80,2,18,3,3,10,9,6,9
RM562,52,46-55,no,travel_rarely,621.0,sales,3,4,marketing,1,776,3,male,31.0,2,4,manager,1,married,16856.0,15k+,10084.0,1,y,no,11,3,1,80,0,34,3,4,34,6,1,16
RM571,52,46-55,no,non-travel,715.0,research & development,19,4,medical,1,791,4,male,41.0,3,1,research scientist,4,married,4258.0,upto 5k,26589.0,0,y,no,18,3,1,80,1,5,3,3,4,3,1,2
RM588,52,46-55,no,travel_rarely,1325.0,research & development,11,4,life sciences,1,813,4,female,82.0,3,2,laboratory technician,3,married,3149.0,upto 5k,21821.0,8,y,no,20,4,2,80,1,9,3,3,5,2,1,4
RM628,52,46-55,no,travel_frequently,890.0,research & development,25,4,medical,1,867,3,female,81.0,2,4,manufacturing director,4,married,13826.0,10k-15k,19028.0,3,y,no,22,4,3,80,0,31,3,3,9,8,0,0
RM700,52,46-55,no,travel_rarely,1053.0,research & development,1,2,life sciences,1,976,4,male,70.0,3,4,manager,4,married,17099.0,15k+,13829.0,2,y,no,15,3,2,80,1,26,2,2,9,8,7,8
RM750,52,46-55,yes,travel_rarely,266.0,sales,2,1,marketing,1,1038,1,female,57.0,1,5,manager,4,married,19845.0,15k+,25846.0,1,y,no,15,3,4,80,1,33,3,3,32,14,6,9
RM807,52,46-55,no,travel_rarely,994.0,research & development,7,4,life sciences,1,1118,2,male,87.0,3,3,healthcare representative,2,single,10445.0,10k-15k,15322.0,7,y,no,19,3,4,80,0,18,4,3,8,6,4,0
RM948,52,46-55,yes,travel_rarely,1030.0,sales,5,3,life sciences,1,1319,2,male,64.0,3,3,sales executive,2,single,8446.0,5k-10k,21534.0,9,y,yes,19,3,3,80,0,10,2,2,8,7,7,7
RM995,52,46-55,no,travel_frequently,322.0,research & development,28,2,medical,1,1401,4,female,59.0,4,4,manufacturing director,3,married,13247.0,10k-15k,9731.0,2,y,yes,11,3,2,80,1,24,3,2,5,3,0,2
RM1001,52,46-55,no,travel_rarely,258.0,research & development,8,4,other,1,1409,3,female,54.0,3,1,laboratory technician,1,married,2950.0,upto 5k,17363.0,9,y,no,13,3,3,80,0,12,2,1,5,4,0,4
RM1435,52,46-55,no,non-travel,585.0,sales,29,4,life sciences,1,2019,1,male,40.0,3,1,sales representative,4,divorced,3482.0,upto 5k,19788.0,2,y,no,15,3,2,80,2,16,3,2,9,8,0,0
RM019,53,46-55,no,travel_rarely,1219.0,sales,2,4,life sciences,1,23,1,female,78.0,2,4,manager,4,married,15427.0,15k+,22021.0,2,y,no,16,3,3,80,0,31,3,3,25,8,3,7
RM153,53,46-55,no,travel_rarely,1436.0,sales,6,2,marketing,1,205,2,male,34.0,3,2,sales representative,3,married,2306.0,upto 5k,16047.0,2,y,yes,20,4,4,80,1,13,3,1,7,7,4,5
RM185,53,46-55,no,travel_rarely,1084.0,research & development,13,2,medical,1,250,4,female,57.0,4,2,manufacturing director,1,divorced,4450.0,upto 5k,26250.0,1,y,no,11,3,3,80,2,5,3,3,4,2,1,3
RM281,53,46-55,no,travel_rarely,1070.0,research & development,3,4,medical,1,386,3,male,45.0,3,4,research director,3,married,17584.0,15k+,21016.0,3,y,yes,16,3,4,80,3,21,5,2,5,3,1,3
RM503,53,46-55,no,travel_rarely,238.0,sales,1,1,medical,1,682,4,female,34.0,3,2,sales executive,1,single,8381.0,5k-10k,7507.0,7,y,no,20,4,4,80,0,18,2,4,14,7,8,10
RM535,53,46-55,no,travel_rarely,970.0,research & development,7,3,life sciences,1,730,3,male,59.0,4,4,research director,3,married,14814.0,10k-15k,13514.0,3,y,no,19,3,3,80,0,32,3,3,5,1,1,3
RM557,53,46-55,no,travel_rarely,346.0,research & development,6,3,life sciences,1,769,4,male,86.0,3,2,laboratory technician,4,single,2450.0,upto 5k,10919.0,2,y,no,17,3,4,80,0,19,4,3,2,2,2,2
RM625,53,46-55,no,travel_rarely,661.0,sales,7,2,marketing,1,862,1,female,78.0,2,3,sales executive,4,married,10934.0,10k-15k,20715.0,7,y,yes,18,3,4,80,1,35,3,3,5,2,0,4
RM647,53,46-55,no,travel_rarely,868.0,sales,8,3,marketing,1,897,1,male,73.0,3,4,sales executive,4,married,11836.0,10k-15k,22789.0,5,y,no,14,3,3,80,1,28,3,3,2,0,2,2
RM650,53,46-55,no,travel_rarely,102.0,research & development,23,4,life sciences,1,901,4,female,72.0,3,4,research director,4,single,14275.0,10k-15k,20206.0,6,y,no,18,3,3,80,0,33,0,3,12,9,3,8
RM702,53,46-55,no,travel_rarely,1376.0,sales,2,2,medical,1,981,3,male,45.0,3,4,manager,3,divorced,14852.0,10k-15k,13938.0,6,y,no,13,3,3,80,1,22,3,4,17,13,15,2
RM761,53,46-55,no,travel_frequently,124.0,sales,2,3,marketing,1,1050,3,female,38.0,2,3,sales executive,2,married,7525.0,5k-10k,23537.0,2,y,no,12,3,1,80,1,30,2,3,15,7,6,12
RM859,53,46-55,no,travel_rarely,1223.0,research & development,7,2,medical,1,1201,4,female,50.0,3,5,manager,3,divorced,18606.0,15k+,18640.0,3,y,no,18,3,2,80,1,26,6,3,7,7,4,7
RM1044,53,46-55,no,travel_rarely,447.0,research & development,2,3,medical,1,1472,4,male,39.0,4,4,research director,2,single,16598.0,15k+,19764.0,4,y,no,12,3,2,80,0,35,2,2,9,8,8,8
RM1112,53,46-55,yes,travel_rarely,607.0,research & development,2,5,technical degree,1,1572,3,female,78.0,2,3,manufacturing director,4,married,10169.0,10k-15k,14618.0,0,y,no,16,3,2,80,1,34,4,3,33,7,1,9
RM1204,53,46-55,no,travel_rarely,1395.0,research & development,24,4,medical,1,1689,2,male,48.0,4,3,healthcare representative,4,married,7005.0,5k-10k,3458.0,3,y,no,15,3,3,80,0,11,2,3,4,3,1,2
RM1269,53,46-55,no,non-travel,661.0,research & development,1,4,medical,1,1775,1,female,60.0,2,4,manufacturing director,3,married,12965.0,10k-15k,22308.0,4,y,yes,20,4,4,80,3,27,2,2,3,2,0,2
RM1397,53,46-55,yes,travel_rarely,1168.0,sales,24,4,life sciences,1,1968,1,male,66.0,3,3,sales executive,1,single,10448.0,10k-15k,5843.0,6,y,yes,13,3,2,80,0,15,2,2,2,2,2,2
RM096,54,46-55,no,travel_rarely,1217.0,research & development,2,4,technical degree,1,126,1,female,60.0,3,3,research director,3,married,13549.0,10k-15k,24001.0,9,y,no,12,3,1,80,1,16,5,1,4,3,0,3
RM113,54,46-55,no,non-travel,142.0,human resources,26,3,human resources,1,148,4,female,30.0,4,4,manager,4,single,17328.0,15k+,13871.0,2,y,yes,12,3,3,80,0,23,3,3,5,3,4,4
RM220,54,46-55,no,travel_rarely,1147.0,sales,3,3,marketing,1,303,4,female,52.0,3,2,sales executive,1,married,5940.0,5k-10k,17011.0,2,y,no,14,3,4,80,1,16,4,3,6,2,0,5
RM333,54,46-55,no,travel_frequently,928.0,research & development,20,4,life sciences,1,450,4,female,31.0,3,2,research scientist,3,single,4869.0,upto 5k,16885.0,3,y,no,12,3,4,80,0,20,4,2,4,3,0,3
RM393,54,46-55,no,travel_rarely,821.0,research & development,5,2,medical,1,522,1,male,86.0,3,5,research director,1,married,19406.0,15k+,8509.0,4,y,no,11,3,3,80,1,24,4,2,4,2,1,2
RM432,54,46-55,no,travel_rarely,548.0,research & development,8,4,life sciences,1,578,3,female,42.0,3,2,laboratory technician,3,single,3780.0,upto 5k,23428.0,7,y,no,11,3,3,80,0,19,3,3,1,0,0,0
RM511,54,46-55,no,travel_rarely,397.0,human resources,19,4,medical,1,698,3,male,88.0,3,3,human resources,2,married,10725.0,10k-15k,6729.0,2,y,no,15,3,3,80,1,16,1,4,9,7,7,1
RM576,54,46-55,no,travel_rarely,376.0,research & development,19,4,medical,1,799,4,female,95.0,3,2,manufacturing director,1,divorced,5485.0,5k-10k,22670.0,9,y,yes,11,3,2,80,2,9,4,3,5,3,1,4
RM729,54,46-55,no,travel_rarely,1441.0,research & development,17,3,technical degree,1,1013,3,female,56.0,3,3,manufacturing director,3,married,10739.0,10k-15k,13943.0,8,y,no,11,3,3,80,1,22,2,3,10,7,0,8
RM772,54,46-55,no,travel_rarely,1082.0,sales,2,4,life sciences,1,1070,3,female,41.0,2,3,sales executive,3,married,10686.0,10k-15k,8392.0,6,y,no,11,3,2,80,1,13,4,3,9,4,7,0
RM891,54,46-55,no,travel_frequently,966.0,research & development,1,4,life sciences,1,1245,4,female,53.0,3,3,manufacturing director,3,divorced,10502.0,10k-15k,9659.0,7,y,no,17,3,1,80,1,33,2,1,5,4,1,4
RM895,54,46-55,no,travel_rarely,685.0,research & development,3,3,life sciences,1,1250,4,male,85.0,3,4,research director,4,married,17779.0,15k+,23474.0,3,y,no,14,3,1,80,0,36,2,3,10,9,0,9
RM1009,54,46-55,no,travel_rarely,971.0,research & development,1,3,medical,1,1422,4,female,54.0,3,4,research director,4,single,17328.0,15k+,5652.0,6,y,no,19,3,4,80,0,29,3,2,20,7,12,7
RM1077,54,46-55,no,travel_frequently,1050.0,research & development,11,4,medical,1,1520,2,female,87.0,3,4,manager,4,divorced,16032.0,15k+,24456.0,3,y,no,20,4,1,80,1,26,2,3,14,9,1,12
RM1185,54,46-55,no,travel_rarely,584.0,research & development,22,5,medical,1,1665,2,female,91.0,3,4,manager,3,married,17426.0,15k+,18685.0,3,y,no,25,4,3,80,1,36,6,3,10,8,4,7
RM1306,54,46-55,no,travel_rarely,431.0,research & development,7,4,medical,1,1830,4,female,68.0,3,2,research scientist,4,married,6854.0,5k-10k,15696.0,4,y,no,15,3,2,80,1,14,2,2,7,1,1,7
RM1398,54,46-55,no,travel_rarely,155.0,research & development,9,2,life sciences,1,1969,1,female,67.0,3,2,research scientist,3,married,2897.0,upto 5k,22474.0,3,y,no,11,3,3,80,2,9,6,2,4,3,2,3
RM1407,54,46-55,no,travel_rarely,157.0,research & development,10,3,medical,1,1980,3,female,77.0,3,2,manufacturing director,1,single,4440.0,upto 5k,25198.0,6,y,yes,19,3,4,80,0,9,3,3,5,2,1,4
RM066,55,46-55,no,travel_rarely,836.0,research & development,8,3,medical,1,84,4,female,33.0,3,4,manager,3,divorced,14756.0,10k-15k,19730.0,2,y,yes,14,3,3,80,3,21,2,3,5,0,0,2
RM083,55,46-55,no,travel_rarely,111.0,sales,1,2,life sciences,1,106,1,male,70.0,3,3,sales executive,4,married,10239.0,10k-15k,18092.0,3,y,no,14,3,4,80,1,24,4,3,1,0,1,0
RM188,55,46-55,no,travel_rarely,692.0,research & development,14,4,medical,1,254,3,male,61.0,4,5,research director,2,single,18722.0,15k+,13339.0,8,y,no,11,3,4,80,0,36,3,3,24,15,2,15
RM271,55,46-55,no,travel_rarely,452.0,research & development,1,3,medical,1,374,4,male,81.0,3,5,manager,1,single,19045.0,15k+,18938.0,0,y,yes,14,3,3,80,0,37,2,3,36,10,4,13
RM284,55,46-55,no,travel_rarely,147.0,research & development,20,2,technical degree,1,389,2,male,37.0,3,2,laboratory technician,4,married,5415.0,5k-10k,15972.0,3,y,yes,19,3,4,80,1,12,4,3,10,7,0,8
RM380,55,46-55,no,travel_rarely,1311.0,research & development,2,3,life sciences,1,505,3,female,97.0,3,4,manager,4,single,16659.0,15k+,23258.0,2,y,yes,13,3,3,80,0,30,2,3,5,4,1,2
RM446,55,46-55,no,travel_rarely,1117.0,sales,18,5,life sciences,1,597,1,female,83.0,3,4,manager,2,single,16835.0,15k+,9873.0,3,y,no,23,4,4,80,0,37,2,3,10,9,7,7
RM569,55,46-55,yes,travel_rarely,725.0,research & development,2,3,medical,1,787,4,male,78.0,3,5,manager,1,married,19859.0,15k+,21199.0,5,y,yes,13,3,4,80,1,24,2,3,5,2,1,4
RM609,55,46-55,yes,travel_rarely,436.0,sales,2,1,medical,1,842,3,male,37.0,3,2,sales executive,4,single,5160.0,5k-10k,21519.0,4,y,no,16,3,3,80,0,12,3,2,9,7,7,3
RM746,55,46-55,no,travel_frequently,135.0,research & development,18,4,medical,1,1034,3,male,62.0,3,2,healthcare representative,2,married,6385.0,5k-10k,12992.0,3,y,yes,14,3,4,80,2,17,3,3,8,7,6,7
RM775,55,46-55,no,non-travel,444.0,research & development,2,1,medical,1,1074,3,male,40.0,2,4,manager,1,single,16756.0,15k+,17323.0,7,y,no,15,3,2,80,0,31,3,4,9,7,6,2
RM788,55,46-55,no,travel_frequently,1091.0,research & development,2,1,life sciences,1,1096,4,male,65.0,3,3,manufacturing director,2,married,10976.0,10k-15k,15813.0,3,y,no,18,3,2,80,1,23,4,3,3,2,1,2
RM915,55,46-55,no,non-travel,177.0,research & development,8,1,medical,1,1278,4,male,37.0,2,4,healthcare representative,2,divorced,13577.0,10k-15k,25592.0,1,y,yes,15,3,4,80,1,34,3,3,33,9,15,0
RM956,55,46-55,no,travel_rarely,282.0,research & development,2,2,medical,1,1336,4,female,58.0,1,5,manager,3,married,19187.0,15k+,6992.0,4,y,no,14,3,4,80,1,23,5,3,19,9,9,11
RM976,55,46-55,yes,travel_rarely,267.0,sales,13,4,marketing,1,1372,1,male,85.0,4,4,sales executive,3,single,13695.0,10k-15k,9277.0,6,y,yes,17,3,3,80,0,24,2,2,19,7,3,8
RM1011,55,46-55,no,travel_rarely,1136.0,research & development,1,4,medical,1,1424,2,male,81.0,4,4,research director,4,divorced,14732.0,10k-15k,12414.0,2,y,no,13,3,4,80,2,31,4,4,7,7,0,0
RM1066,55,46-55,no,travel_rarely,1229.0,research & development,4,4,life sciences,1,1501,4,male,30.0,3,2,healthcare representative,3,married,4035.0,upto 5k,16143.0,0,y,yes,16,3,2,80,0,4,2,3,3,2,1,2
RM1117,55,46-55,no,travel_rarely,685.0,sales,26,5,marketing,1,1578,3,male,60.0,2,5,manager,4,married,19586.0,15k+,23037.0,1,y,no,21,4,3,80,1,36,3,3,36,6,2,13
RM1208,55,46-55,no,travel_rarely,1441.0,research & development,22,3,technical degree,1,1694,1,male,94.0,2,1,research scientist,2,divorced,3537.0,upto 5k,23737.0,5,y,no,12,3,4,80,1,8,1,3,4,2,1,2
RM1265,55,46-55,no,travel_rarely,478.0,research & development,2,3,medical,1,1770,3,male,60.0,2,5,research director,1,married,19038.0,15k+,19805.0,8,y,no,12,3,2,80,3,34,2,3,1,0,0,0
RM1337,55,46-55,no,travel_rarely,836.0,research & development,2,4,technical degree,1,1873,2,male,98.0,2,1,research scientist,4,married,2662.0,upto 5k,7975.0,8,y,no,20,4,2,80,1,19,2,4,5,2,0,4
RM1402,55,46-55,no,travel_rarely,189.0,human resources,26,4,human resources,1,1973,3,male,71.0,4,5,manager,2,married,19636.0,15k+,25811.0,4,y,yes,18,3,1,80,1,35,0,3,10,9,1,4
RM086,56,55+,no,travel_rarely,1400.0,research & development,7,3,life sciences,1,112,4,male,49.0,1,3,manufacturing director,4,single,7260.0,5k-10k,21698.0,4,y,no,11,3,1,80,0,37,3,2,6,4,0,2
RM123,56,55+,yes,travel_rarely,441.0,research & development,14,4,life sciences,1,161,2,female,72.0,3,1,research scientist,2,married,4963.0,upto 5k,4510.0,9,y,yes,18,3,1,80,3,7,2,3,5,4,4,3
RM176,56,55+,no,travel_rarely,713.0,research & development,8,3,life sciences,1,241,3,female,67.0,3,1,research scientist,1,divorced,4257.0,upto 5k,13939.0,4,y,yes,18,3,3,80,1,19,3,3,2,2,2,2
RM402,56,55+,no,travel_frequently,906.0,sales,6,3,life sciences,1,532,3,female,86.0,4,4,sales executive,1,married,13212.0,10k-15k,18256.0,9,y,no,11,3,4,80,3,36,0,2,7,7,7,7
RM553,56,55+,no,travel_rarely,832.0,research & development,9,3,medical,1,762,3,male,81.0,3,4,healthcare representative,4,married,11103.0,10k-15k,20420.0,7,y,no,11,3,3,80,0,30,1,2,10,7,1,1
RM773,56,55+,no,travel_frequently,1240.0,research & development,9,3,medical,1,1071,1,female,63.0,3,1,research scientist,3,married,2942.0,upto 5k,12154.0,2,y,no,19,3,2,80,1,18,4,3,5,4,0,3
RM852,56,55+,no,travel_rarely,718.0,research & development,4,4,technical degree,1,1191,4,female,92.0,3,5,manager,1,divorced,19943.0,15k+,18575.0,4,y,no,13,3,4,80,1,28,2,3,5,2,4,2
RM957,56,55+,no,travel_rarely,206.0,human resources,8,4,life sciences,1,1338,4,male,99.0,3,5,manager,2,single,19717.0,15k+,4022.0,6,y,no,14,3,1,80,0,36,4,3,7,3,7,7
RM977,56,55+,no,travel_rarely,1369.0,research & development,23,3,life sciences,1,1373,4,male,68.0,3,4,manufacturing director,2,married,13402.0,10k-15k,18235.0,4,y,yes,12,3,1,80,1,33,0,3,19,16,15,9
RM1024,56,55+,no,travel_rarely,1255.0,research & development,1,2,life sciences,1,1441,1,female,90.0,3,1,research scientist,1,married,2066.0,upto 5k,10494.0,2,y,no,22,4,4,80,1,5,3,4,3,2,1,0
RM1355,56,55+,yes,travel_rarely,1162.0,research & development,24,2,life sciences,1,1907,1,male,97.0,3,1,laboratory technician,4,single,2587.0,upto 5k,10261.0,1,y,no,16,3,4,80,0,5,3,3,4,2,1,0
RM1372,56,55+,no,travel_rarely,1443.0,sales,11,5,marketing,1,1935,4,female,89.0,2,2,sales executive,1,married,5380.0,5k-10k,20328.0,4,y,no,16,3,3,80,1,6,3,3,0,0,0,0
RM1442,56,55+,no,non-travel,667.0,research & development,1,4,life sciences,1,2026,3,male,57.0,3,2,healthcare representative,3,divorced,6306.0,5k-10k,26236.0,1,y,no,21,4,1,80,1,13,2,2,13,12,1,9
RM1445,56,55+,yes,travel_rarely,310.0,research & development,7,2,technical degree,1,2032,4,male,72.0,3,1,laboratory technician,3,married,2339.0,upto 5k,3666.0,8,y,no,11,3,4,80,1,14,4,1,10,9,9,8
RM164,57,55+,no,travel_rarely,334.0,research & development,24,2,life sciences,1,223,3,male,83.0,4,3,healthcare representative,4,divorced,9439.0,5k-10k,23402.0,3,y,yes,16,3,2,80,1,12,2,1,5,3,1,4
RM425,57,55+,no,travel_rarely,210.0,sales,29,3,marketing,1,568,1,male,56.0,2,4,manager,4,divorced,14118.0,10k-15k,22102.0,3,y,no,12,3,3,80,1,32,3,2,1,0,0,0
